age,salary,sex
74,57950.26606,0
72,59565.56473,0
73,51999.38928,1
22,29447.98991,1
78,61581.17327,1
59,56267.95724,0
39,39027.77059,1
55,46880.94355,1
23,35865.52197,1
88,51480.41637,0
73,54081.42421,0
89,68732.99906,1
85,65702.10198,1
84,78361.91472,1
57,44721.60844,0
48,41519.28371,0
73,61598.60704,1
79,64015.548,1
45,40856.47259,0
71,67893.2803,1
65,54897.75121,0
66,56714.24601,1
26,31459.1038,0
41,43642.87714,0
78,51910.16073,1
64,52875.20621,1
76,60764.44226,0
39,41081.2462,1
80,53329.33988,1
56,41710.25572,0
59,55925.68591,1
65,56675.84931,1
88,71576.23659,0
30,36077.89699,0
27,30215.27301,1
58,60132.66055,0
61,45074.11322,1
49,52731.66812,1
75,57341.07807,1
88,57757.81378,0
65,56464.99019,1
22,30454.73011,1
39,40805.7088,0
69,57715.40761,0
30,33629.28594,0
51,42460.8397,0
40,39580.71375,1
50,50126.7123,1
81,73298.97334,0
45,43548.16373,0
21,27355.72762,1
41,37979.39265,1
42,38114.74648,0
32,33369.33191,1
77,71321.38853,1
83,58185.52073,0
61,46535.7516,1
41,43741.02013,0
45,40512.93748,0
65,55531.51784,1
84,72136.54253,0
54,49047.89855,0
50,33022.62547,1
89,57921.63022,1
56,48234.63507,1
20,32033.87314,1
48,38343.19454,1
49,34199.93052,1
43,41752.47193,0
66,57288.19022,1
86,64858.9217,0
39,31418.49699,1
80,76568.19305,1
63,45607.00262,0
21,30113.18213,0
27,42480.83398,0
68,64772.73509,0
55,44572.56068,1
60,44390.92702,1
67,45274.10529,0
50,46035.3474,1
37,33720.19251,0
60,54905.21904,1
25,32687.08212,1
21,32507.54265,1
34,32055.87875,0
29,33195.34778,1
56,56593.45267,0
88,58141.75001,0
47,43599.30972,1
60,53145.62066,1
43,35991.4129,0
39,39224.62393,1
53,43824.5599,0
59,62553.10293,0
39,37507.57754,1
62,50688.14412,0
47,40590.21596,1
56,46510.8067,0
34,41292.61359,1
75,58115.74689,0
21,27537.6535,1
40,31511.26535,0
79,64850.08764,1
32,33988.93417,0
45,36176.84207,1
64,44728.41163,1
80,51665.00241,0
53,50538.9984,1
74,57723.60137,0
20,27726.57264,1
49,40110.90467,1
79,53949.0197,1
52,51906.46869,0
45,48049.19738,1
44,38464.3477,0
76,70611.51712,0
61,50171.27723,0
60,58403.80047,0
43,40298.32385,0
80,60166.37622,1
23,29884.45044,0
54,48516.88806,1
86,64766.5567,0
39,40584.24738,1
51,61207.09568,1
47,40047.82449,1
77,59563.13974,1
61,49639.20369,0
66,55416.18364,1
59,48124.6215,1
41,36930.10382,1
55,48283.85564,0
83,66125.92021,0
46,41808.42879,0
69,46741.05353,0
31,36361.70854,1
35,42784.11666,0
43,41024.09963,1
89,51366.96971,1
54,49812.67401,1
21,27333.56019,0
73,43885.74,1
59,52515.4748,1
53,45456.79753,1
34,38745.73728,0
85,61270.13679,0
41,40469.26643,0
71,59682.13253,1
31,33989.65007,0
62,51019.57386,1
30,32557.20279,1
20,29446.45831,1
73,49896.12787,1
62,49238.0272,1
54,38903.2078,0
44,46113.6753,0
72,43677.31942,1
23,28640.8046,0
83,47106.51495,0
71,54137.49187,0
38,34958.80399,1
54,47897.99948,0
73,48353.34338,1
54,49333.4453,0
78,66691.66399,1
52,48658.14694,1
73,55636.86829,1
37,39078.74484,1
32,36374.98282,1
28,38440.08989,1
69,57243.07024,1
43,38915.61625,0
80,52225.99686,1
72,67666.13379,0
67,55012.30058,0
36,36386.22648,1
44,40513.45182,1
84,63784.15007,1
30,30697.57859,1
35,43527.04298,1
80,60567.91281,0
32,38314.48562,0
38,39233.04674,0
31,34639.46391,0
47,38065.50795,1
51,38503.1434,0
71,69554.33702,1
64,53780.8509,0
27,32187.62063,1
78,58293.94021,0
67,55167.5652,0
44,45627.48748,1
61,49989.76766,0
74,51241.02685,0
38,33658.17052,0
66,54590.93528,0
83,69737.86702,1
74,68105.08273,0
79,53647.50591,0
53,51715.99279,1
37,35448.32385,1
55,46368.90159,0
75,41772.53598,0
51,42726.27158,1
46,48215.76333,1
53,50240.26338,0
36,30728.24485,1
21,30502.7692,1
65,37881.63987,1
21,32753.36123,0
55,45907.23652,0
40,51267.18039,0
67,52045.61324,1
81,57570.26982,0
35,33317.05806,1
55,52457.88194,0
60,66275.78769,0
37,40746.76676,0
80,63890.16156,1
75,58009.0364,1
69,48117.20164,0
35,35774.9841,1
71,74224.00085,1
32,35137.91872,0
26,34880.66099,0
74,60167.97024,1
38,38809.83417,1
64,48630.3429,0
57,45036.23195,1
68,60053.18638,1
60,63144.30739,1
81,65437.1648,1
60,45611.38549,0
81,61061.83597,1
54,51901.53186,1
47,42573.53995,1
84,52957.34457,0
70,58945.19861,0
76,50615.95586,1
83,55370.9836,1
48,52179.69865,0
38,40602.48212,0
73,64244.59664,1
85,57457.20622,1
30,30763.07861,1
44,45424.00798,1
48,52433.81445,1
58,55036.14011,0
78,63909.15724,0
67,43749.0528,0
46,42343.85668,1
88,72134.87294,0
46,43714.90479,1
56,43962.67115,0
44,45005.61972,1
33,38194.35671,1
49,39658.14805,1
66,61290.2129,1
87,61567.61847,0
43,43105.02807,0
89,54614.28722,1
56,50105.97525,0
22,34605.86076,1
47,42545.68846,0
65,53901.72839,1
40,37779.76526,1
41,41165.94743,1
37,38836.44776,0
65,45197.29325,1
33,30386.36616,1
50,46589.22259,1
40,49015.02373,0
77,62510.23913,0
26,34051.33613,1
57,50134.72006,0
49,44280.73779,0
25,32760.01163,1
24,33000.83,1
84,63842.00053,0
78,58488.73554,0
69,53463.05472,1
49,34072.2332,1
76,51997.45905,1
63,54769.69339,0
60,47658.2183,1
89,64825.82384,1
50,45142.38122,0
86,65337.71689,1
63,50351.01639,0
88,59078.12972,0
52,42752.18082,0
71,57484.12832,1
89,72936.66318,0
73,49377.13441,0
66,38851.57208,0
77,51825.5763,1
58,41898.3823,0
23,32682.09961,1
31,32256.08809,0
44,37984.07735,0
77,38792.78655,0
37,39888.55831,1
58,41670.69184,1
60,52190.31096,1
52,54674.85201,1
39,41058.97767,1
39,37805.0142,0
26,31970.03159,0
32,33305.12397,1
58,59783.73582,1
22,28953.83973,1
87,81363.60862,0
54,48059.34319,1
35,42695.65749,1
56,48079.7812,1
57,53750.57217,1
48,41443.84455,1
70,68751.01324,0
62,45297.17434,0
37,33602.07204,1
85,60260.20972,1
50,53445.75801,0
41,39135.09411,0
88,54267.79693,0
73,44273.5832,1
76,53172.17335,0
36,36868.10811,1
73,54518.59584,0
50,34047.33028,0
68,50371.70835,0
80,65770.3464,0
89,69066.79395,1
72,53307.28408,0
53,45759.81174,1
65,64481.89963,1
54,45347.3414,0
33,35042.90102,1
28,34621.43663,0
62,50387.53849,0
47,39247.29047,0
42,41808.17729,1
26,28425.85056,0
47,37512.53674,1
88,68820.36025,0
61,47271.94658,1
52,50559.69569,0
87,70648.00557,1
45,39394.72955,1
45,39328.49281,0
53,43077.2653,0
20,32139.50903,0
74,56424.58062,0
32,34700.04167,1
79,61867.32504,0
86,62658.11381,0
25,31574.75971,1
61,59299.70074,0
69,54272.02385,1
40,36930.95983,1
72,48996.22671,0
53,39477.45554,0
70,52218.02046,0
62,50594.67974,0
57,51004.42139,0
57,51786.87948,0
54,50248.90366,0
35,42728.46923,0
81,58795.43622,0
31,35204.78205,1
75,68003.33279,1
20,27903.44456,0
28,32663.9965,1
30,31431.94842,1
32,36209.2948,1
38,37449.22138,1
22,34949.23807,0
61,57115.56094,1
77,56527.73574,0
44,36158.15669,1
23,26210.55787,0
79,61618.88846,1
70,50929.51238,0
45,42297.54019,0
53,41302.82237,1
40,37839.10129,1
77,51295.35684,0
57,45185.43749,1
31,33111.24699,0
23,31202.24009,1
51,49416.75205,0
50,38013.02248,1
69,47081.56974,0
44,36124.62734,0
85,57129.17968,1
58,44949.67297,1
41,45139.5012,1
20,29205.68567,0
23,30948.07014,1
78,50085.83799,1
25,31261.12006,1
88,63002.89958,0
30,35402.85172,1
73,59504.20556,0
60,44279.07591,0
40,44262.2872,1
67,38799.15704,1
41,37890.54076,0
76,38645.3752,1
88,76606.79781,1
82,66098.10144,0
75,62301.02152,1
85,58117.65872,1
88,59868.90614,0
34,36054.89947,1
41,42912.0491,1
70,49437.90107,1
24,31309.57839,1
51,46390.84471,1
23,32544.37519,0
86,61423.8886,1
31,33577.19785,1
41,44579.73756,1
31,36965.50674,1
32,35778.69109,0
67,53166.0222,0
70,59560.90007,0
39,37861.87588,1
51,46907.39839,0
81,56947.12134,0
75,50187.71513,0
37,44994.29184,0
86,46589.58094,1
49,35862.50473,1
87,51255.83057,0
69,56082.64219,0
53,37607.24768,1
51,46986.82069,1
41,36734.70878,1
61,50148.72213,1
67,69755.18035,0
38,39569.36005,0
84,73328.50977,0
84,71064.37764,1
82,52659.32935,0
76,51507.91196,0
53,44526.02497,0
55,49161.71552,0
59,54619.26765,0
58,37917.23818,0
86,56268.20658,0
85,76621.83334,1
49,46523.16957,1
25,31933.34261,0
30,37085.81947,0
60,50008.66078,1
44,45223.93766,1
22,32194.20177,1
44,43534.22702,1
72,51112.19006,0
85,81179.29399,0
37,31003.6733,1
48,54066.07426,0
47,53932.71761,0
28,34345.11086,0
63,63207.86638,0
50,56750.85521,1
54,49345.33923,1
51,53787.40983,0
24,29866.83199,0
61,45151.5378,0
60,46314.93209,1
61,57006.24243,1
54,53520.37831,0
59,41610.44458,0
26,31180.31178,1
63,53657.02221,0
46,31116.39156,0
58,45136.4443,0
58,55263.37402,0
33,38564.4369,1
77,78771.67252,1
20,27520.24923,0
88,63720.33107,1
63,46828.044,0
29,35015.75765,0
51,39792.26591,0
44,40361.60744,0
83,63287.6373,0
62,53073.55919,0
71,62737.31605,1
37,33175.1182,1
74,60231.44336,0
24,31746.20064,1
44,34253.06946,0
26,33019.59732,1
63,59003.65465,0
46,32552.56148,0
31,31693.48732,0
55,41689.25438,1
52,43870.43817,0
29,35309.88983,1
75,61884.63788,1
75,63759.77101,0
89,64006.96919,1
86,57916.72276,0
79,52136.39955,0
38,41371.37814,0
82,53694.02305,0
80,56581.27242,1
63,61114.46323,1
45,47493.31944,0
88,66503.17405,1
78,56404.3648,0
42,38287.34996,0
75,62437.24425,0
29,28777.25625,1
41,28078.06895,1
51,57667.4139,1
25,32257.58552,1
37,40858.04768,1
42,38796.52577,0
60,53773.71529,0
78,57069.53905,0
28,38597.83395,0
56,45182.59243,0
66,60905.78314,1
69,52609.3965,1
70,60607.12472,1
71,60252.18358,0
75,54276.42896,0
24,35541.29095,0
27,34023.19005,1
73,47415.63149,0
38,44116.06485,1
38,41875.05255,1
30,31200.21662,0
44,29253.07786,0
50,44650.25536,0
76,60092.71984,1
25,35152.12034,0
23,28412.48767,0
45,43809.91983,1
26,34444.14228,1
33,33299.15873,0
69,51589.31711,0
28,39228.53558,0
70,50398.77074,0
81,69151.07727,0
65,49967.21891,0
75,48715.53687,0
33,42337.36999,0
75,46613.32681,0
71,60253.11925,1
50,49931.67941,1
30,34057.55425,0
78,63491.8248,1
45,43010.35931,0
21,34131.08977,1
28,31421.01196,0
25,31237.18356,0
24,28236.75651,1
47,40761.18439,0
75,49152.62013,0
73,53310.93321,0
68,59707.48941,0
52,49684.21697,0
54,41288.6098,0
28,33122.54783,1
85,72888.76098,0
65,45322.59816,0
43,32587.5238,0
71,53556.89631,0
20,30882.24444,1
30,37007.75012,0
48,38569.98605,0
76,57946.42821,0
77,54744.68972,1
57,46947.71082,1
49,45076.48206,0
75,42185.45226,0
64,42221.52669,1
50,42145.64273,1
26,32332.39713,0
51,46844.86143,1
27,31907.93927,1
23,30981.77367,1
47,33764.57186,0
31,37330.94121,0
69,59012.88197,1
59,45895.97467,1
71,58477.01032,0
56,47505.6747,0
34,32159.72361,0
23,34489.8781,1
44,42836.56418,0
41,33897.95192,0
35,32252.64886,1
55,51278.82643,0
29,37105.62078,0
27,39815.40474,1
55,51119.54053,1
45,39540.45693,0
63,47705.41828,0
80,55856.72313,0
61,53264.39621,0
64,48788.40405,1
30,30729.11646,0
89,67144.6663,1
23,28108.22729,1
31,35604.14989,0
76,53862.30233,1
50,51104.31978,1
65,59253.45448,1
35,38626.82142,0
89,65345.68024,1
50,45849.55669,0
37,39457.9786,1
38,43037.41225,1
50,36515.7319,1
87,64104.65739,0
87,72909.6282,0
80,65440.8342,1
73,50774.9116,0
33,36089.5387,0
79,67323.90884,0
70,58707.55649,1
60,50222.30605,0
67,52160.8263,0
46,38512.39352,1
28,32163.02797,0
81,81806.68176,0
21,30903.67523,1
53,41137.10491,0
57,41522.11147,0
68,48574.94809,0
43,44502.55017,1
81,52547.24797,1
83,67612.63336,1
51,47062.5279,1
30,36922.8582,1
72,42828.33835,1
54,43949.50054,0
34,37217.87536,0
51,44659.18601,1
41,40786.64354,0
36,41057.58123,1
59,49304.00218,1
45,45073.95813,1
53,38227.06894,0
31,29251.11761,1
50,45659.40179,0
66,49282.16807,1
58,39765.86872,1
66,57805.86317,0
34,39296.00754,1
39,39576.26465,1
21,32767.69355,0
74,56963.24294,0
30,30593.83478,0
32,35828.61547,0
73,57696.81586,0
84,76070.42131,1
80,67501.07202,1
54,43081.78587,0
54,46983.04459,0
70,55872.07321,1
77,42405.32901,1
44,33069.43587,1
82,73760.61316,1
23,28378.12295,0
64,45298.66864,1
53,38797.79034,1
55,49703.16509,1
44,40018.70756,0
62,63485.92588,0
46,46632.46975,1
68,53277.1505,0
27,33177.79573,0
56,48854.38126,1
48,40949.77938,0
58,48065.69359,0
46,40123.63751,0
78,72969.71925,1
85,66722.02981,0
74,53110.22375,1
38,38243.16724,0
42,40287.01039,0
25,32913.51793,0
78,47359.22313,1
61,46800.89819,1
65,51298.89266,1
81,72810.2755,1
38,42315.00326,1
33,35838.61219,1
49,41129.99127,0
23,29078.338,0
46,42727.52893,0
28,29096.76411,1
23,32718.82148,0
32,37629.51131,1
55,46186.87007,0
29,35479.54008,1
81,68309.39293,0
82,54635.30061,1
36,34145.924,0
50,47416.2504,0
37,35523.67069,0
28,31892.40376,0
72,48836.00092,1
71,52572.66669,0
38,40788.97498,0
73,60019.01744,0
62,59886.83734,1
37,38803.24976,1
64,42094.3594,1
68,53486.46714,0
83,66206.66984,0
72,52677.96998,0
38,32285.07843,0
27,32187.06477,1
37,36993.19894,0
27,34270.4218,0
82,58316.90538,0
58,43338.19932,0
84,60039.82995,1
36,35871.71852,1
56,52507.25164,0
34,33248.40372,0
70,50310.26545,1
63,45205.64211,0
31,31374.10217,1
39,44806.88625,1
38,34586.35825,1
57,50728.40797,1
58,41526.73097,0
30,40214.96814,0
78,63389.29142,0
55,46792.13264,1
77,62818.43437,1
63,48718.76542,1
21,27917.11076,1
67,57738.6262,1
24,32527.67074,1
47,43214.64558,1
56,50545.81936,1
89,58282.00951,1
73,61632.87569,0
84,56796.77249,1
27,37522.17413,1
75,59827.4446,0
66,46789.46529,1
79,57953.55641,1
77,57102.56063,1
43,40549.35595,0
85,61951.43381,0
69,65737.06779,0
57,48891.35545,1
38,39890.84884,0
74,66115.51379,0
44,40676.30135,0
42,38815.5494,0
30,35353.32724,0
27,29148.06054,0
62,49932.44949,0
29,29824.43108,0
47,44451.93537,0
43,38346.38519,1
71,59684.75579,1
71,48906.69102,0
87,86388.87271,0
89,65779.82465,1
65,51465.96642,0
81,59505.36291,0
38,37499.64196,0
41,40310.8879,0
78,53055.30892,0
59,47731.05984,0
27,32776.99682,1
64,49634.2031,1
67,47797.18408,0
38,33585.42268,0
23,28838.63477,1
59,42907.36296,1
60,53504.51738,1
64,56121.16418,1
60,54221.50591,0
53,48767.77919,0
78,62926.02848,0
50,39493.98571,1
86,65760.69577,1
34,32600.41506,0
67,48533.25997,0
59,52667.14789,1
58,43388.98116,1
71,65494.13472,0
38,38848.72685,0
83,57078.20151,0
72,48808.29862,1
43,34957.26973,0
29,38113.34123,1
27,34716.33967,0
76,60922.18521,1
83,51776.80006,1
65,45642.75157,1
53,46272.72731,0
87,67730.64036,0
40,35793.81725,0
61,51414.36078,0
32,31497.83476,1
61,58479.60499,0
80,74338.16592,1
66,56932.61974,0
62,45045.71031,0
30,31237.63893,1
38,42053.76957,0
78,57570.35748,0
66,61784.70236,1
46,48481.17867,1
76,56175.06321,1
82,62225.72379,0
73,57331.70958,1
68,48475.5901,0
62,57205.67189,0
32,38289.06573,0
88,65272.78008,0
54,48472.96946,1
20,26457.07367,0
53,54659.19546,1
72,53354.62038,0
77,69375.37879,0
36,35120.82083,0
88,75828.21983,0
52,53937.5954,0
28,35385.36362,1
43,39307.3984,0
78,54357.34656,1
74,50915.5651,1
71,51783.31939,1
42,37867.65453,1
52,44939.89475,1
48,46361.84948,1
52,48826.98943,0
83,56045.16027,1
28,32364.14792,1
34,31960.3827,0
87,42737.45431,0
32,39083.55131,1
83,73956.59879,1
23,33968.26813,0
69,51164.72014,1
85,68843.65599,1
83,48660.4115,1
59,48710.46779,1
62,58183.67416,1
81,62463.51164,1
72,54707.74635,1
85,54405.79464,0
84,63218.27493,1
78,48281.26547,1
82,53959.9035,1
77,67099.0681,1
79,53184.11024,1
38,32413.86069,0
69,49721.59824,1
41,39271.02015,0
62,34646.07143,1
78,62673.52052,1
63,71248.15047,0
78,50329.01455,0
24,32389.34427,1
61,45682.12312,0
74,62114.71758,0
56,39086.40598,1
24,31963.97265,1
79,62901.47484,0
42,34910.52521,1
80,65183.92888,0
74,55416.52095,0
88,59443.32868,1
40,35779.51556,1
36,40322.03729,1
38,38268.55656,1
37,37577.211,1
70,71225.07354,1
57,51525.68688,0
63,47765.08856,0
59,50931.32826,0
53,45687.11074,0
89,69309.20051,0
68,50806.98019,0
74,64278.7249,0
89,61410.00536,0
63,58034.16936,0
66,39655.30272,1
31,39539.17225,1
55,42068.20021,0
41,46511.15491,0
37,37868.84355,0
61,49766.4072,1
70,50328.74393,0
22,25996.19216,1
65,42066.70438,0
84,57409.87608,1
68,48366.76885,1
83,54071.2955,0
27,31224.91745,1
74,65935.33186,0
52,34182.51885,1
55,53000.04889,1
55,40397.3685,1
29,35319.83286,1
50,49561.30929,0
86,62599.01929,0
66,45533.87527,1
47,44675.22167,1
50,50886.75378,0
59,53795.90689,1
71,51549.02296,1
38,35069.12416,0
30,38317.59367,1
56,52304.19608,0
52,50829.37624,1
41,33032.36148,0
20,28150.13068,0
54,40914.26688,1
57,54881.16369,0
82,63925.14579,0
60,46894.91255,1
89,60379.71414,1
51,49105.65114,0
53,48573.91067,0
22,33300.05333,1
28,30464.32048,0
30,37655.12579,1
84,71231.84468,0
86,58087.30918,0
62,43858.3208,0
35,39522.18536,0
84,47239.63992,1
39,44861.57863,0
54,51216.3218,0
27,30494.86383,0
63,60951.75147,1
25,34092.15775,0
78,62485.72336,1
80,58117.88661,1
71,57948.61967,1
51,46052.11265,0
57,48177.77264,1
69,55968.35467,0
67,58833.56639,1
26,35577.68267,0
43,41983.33445,1
20,34037.61294,0
53,42903.13128,0
44,38964.46572,1
78,63439.5005,0
75,58472.62636,1
59,47536.98206,0
40,31330.1337,0
62,49355.79334,1
27,35070.73766,1
56,41712.28363,1
46,44206.76935,1
89,80448.47976,0
43,48293.63947,0
81,47878.304,0
73,77958.7975,0
39,45278.87457,0
43,39226.54156,1
56,46195.74062,1
84,41539.82694,0
61,43030.55563,0
88,79060.24657,1
48,45544.74965,1
27,30720.19045,0
39,42514.85377,1
67,52646.30925,1
61,47990.93733,1
59,58182.42731,1
71,59162.51308,0
35,36919.59803,0
43,41358.0556,1
42,39432.63683,1
29,38824.57358,1
27,35741.70378,0
66,58884.49741,1
80,52599.31033,0
51,50263.77943,0
88,60859.08339,0
81,54599.43202,0
75,62371.76024,1
69,54295.46369,0
56,47737.91414,1
34,32260.20489,0
89,62075.98453,1
43,40016.20956,1
57,39787.93744,1
44,42672.8932,1
72,54868.21352,1
62,48884.82036,0
89,81770.15533,0
22,29576.89793,0
70,56881.67264,0
50,47251.64951,1
50,48120.78422,0
77,49239.27653,0
76,59173.88657,1
37,36735.86539,1
82,62545.30816,1
42,39331.81663,0
37,39000.33209,1
86,58139.51541,1
81,70737.84847,0
34,40969.01831,0
55,47567.00352,1
20,28341.10148,1
34,35631.66372,1
62,47302.28434,0
70,53964.28883,1
86,60231.68142,1
74,63787.74188,0
41,42620.40546,1
75,57707.32157,0
32,31784.37676,0
58,46266.5866,1
47,41557.73029,0
54,51508.9726,1
58,47752.24765,1
40,40548.00771,1
51,36164.19557,1
48,50835.03026,0
41,41704.13592,0
45,43713.16412,0
30,31853.12234,0
65,63220.14305,1
33,29700.96319,0
62,44468.90271,0
44,36400.94636,0
36,36598.92493,1
22,34235.87738,0
58,48458.86488,0
86,76827.72466,1
41,48745.49444,1
29,33723.3677,1
70,48124.29185,1
70,62247.69717,1
21,33668.01661,1
39,39628.18373,1
27,32049.15782,1
27,27412.61756,1
32,36692.77834,0
84,64922.62173,1
39,32626.07198,1
86,80415.49439,0
49,47388.63664,0
51,43510.57558,0
77,59973.4247,0
75,47742.38454,1
28,33637.27622,0
72,58602.60183,1
85,66114.49169,0
44,44597.15304,0
43,43307.48348,0
84,62896.06121,0
56,44054.41515,0
89,59903.23173,0
37,39201.69632,1
46,41672.78405,1
88,70324.54145,0
45,48383.47061,1
36,35625.03664,1
57,42568.3071,0
46,39822.38381,0
32,35225.80711,0
83,50653.86717,1
20,28158.85735,0
22,29477.34232,1
85,54344.24175,0
63,50800.40576,1
59,42346.42271,1
43,43435.41191,1
67,55103.39297,1
85,71291.69213,0
64,54859.08395,0
30,36941.49975,1
61,46917.88619,1
36,35547.20175,0
89,56734.90268,0
53,42814.02334,0
26,35657.01033,0
21,30170.40169,1
74,56505.65711,0
41,34778.82081,0
56,52759.54681,1
57,43541.84136,1
33,39167.99748,1
82,53685.7906,1
24,32380.93498,1
70,55698.00744,1
28,35797.09276,0
43,46370.962,0
76,67668.73014,0
28,33281.21163,1
26,34416.60159,0
61,59406.13069,0
21,33437.92228,1
62,44624.28149,0
86,74749.83951,1
63,40939.68933,1
66,56411.72851,0
64,37026.1642,0
82,52875.71866,1
70,65552.1069,1
72,41417.42166,1
86,57559.77312,1
54,50158.61498,0
37,38644.03651,1
33,39383.98071,1
87,67475.387,1
32,33557.57864,0
62,44278.19575,0
55,54448.59843,0
78,48416.08107,0
53,49149.95434,0
42,38125.79963,0
38,44915.96489,0
58,55221.89097,0
61,41223.99976,0
80,58561.36753,0
87,40963.6196,0
37,41311.68421,0
20,30521.89983,0
65,47128.35245,0
81,68176.72333,1
30,32923.41846,1
64,47299.11098,1
62,51808.95983,1
43,37873.4326,1
77,59897.13898,1
43,50149.46864,0
37,44031.20836,0
84,52236.71283,0
35,39156.80782,0
39,38633.49982,1
67,41637.32643,0
44,40144.39833,1
72,56671.72686,0
40,38868.54492,0
52,42233.17685,1
41,37531.14995,1
84,47918.16057,0
86,75013.66975,0
43,45622.03921,0
50,50638.23535,1
62,56920.92554,0
53,50257.76031,0
65,52276.17121,0
66,53648.47797,1
62,46491.00407,1
80,48940.70859,0
22,32868.33339,1
53,45384.95756,1
39,32826.08623,1
59,44726.66021,0
30,40294.80583,1
82,49375.12744,0
34,38515.44849,0
81,61315.07558,1
20,31859.68933,1
38,39564.21782,0
80,53175.84165,0
61,50481.11507,0
35,40911.20264,0
29,36208.92498,1
66,50963.94795,1
40,34398.97285,0
72,56135.10594,1
86,64643.28237,0
52,49417.28918,0
87,66290.4966,0
23,32828.33375,0
57,44614.05496,0
81,55297.74508,1
33,35239.4416,1
42,45725.02269,1
59,52824.32586,1
34,35034.22165,1
54,37185.82127,1
56,52625.13329,1
25,34964.79631,1
36,40302.97332,1
40,34150.83346,0
50,46803.60691,0
26,32012.60622,1
32,39833.69211,1
61,63487.42754,0
69,48627.48192,0
28,28047.48857,1
35,43900.98919,0
69,49163.1258,0
42,37883.13728,1
70,66026.96449,0
77,72655.44811,1
66,55112.9792,1
25,31453.76491,0
84,50718.11252,1
84,65313.2585,0
43,42821.02305,0
23,31301.44717,0
20,30044.33493,0
80,60432.53343,1
26,29685.81314,0
63,43097.81511,0
52,44867.89923,1
44,45352.16802,1
46,39802.30358,1
24,31498.83031,1
58,54175.86054,0
88,53622.00603,0
55,44853.17951,1
23,28716.82607,0
22,34788.28029,1
34,42101.22437,1
40,34838.38859,1
81,58813.07233,1
62,39589.35222,0
37,37044.02871,1
43,38133.77495,1
52,43181.48791,0
45,38167.916,0
72,46606.08068,0
48,44984.31253,1
53,51262.72149,0
21,29405.81544,0
89,49215.46959,0
83,59187.25866,0
29,35359.91838,0
28,27971.74251,1
20,26670.10323,0
86,54771.14298,0
71,42775.82688,0
54,41483.75718,0
74,59871.40186,0
44,40526.83942,0
84,57529.93151,1
70,49063.87353,0
34,37992.70692,0
29,32426.7822,0
88,74841.54654,1
88,68105.90895,1
58,51705.09525,1
27,30212.96235,1
85,54191.12962,1
88,47372.01191,0
36,36230.27081,0
57,49556.04896,0
72,64405.09469,1
62,41739.35228,1
52,52960.16843,1
50,45179.2792,1
59,52647.55009,1
87,60362.54124,0
48,40194.0207,0
55,42723.38209,0
88,65767.79745,1
44,36144.89102,1
81,64872.68557,1
25,29197.43701,0
50,45055.02523,0
81,64433.84518,1
30,37783.52254,1
68,68021.31612,1
67,63968.3037,0
45,40805.47745,0
69,49785.93015,0
47,47562.79184,0
43,46771.07414,0
26,34419.91693,1
44,46660.71599,0
62,48804.85988,1
50,43818.14091,0
61,51653.61554,1
28,33750.12489,1
53,50118.98247,0
49,51768.23067,1
85,59008.14308,0
60,48134.00013,0
47,43606.96535,1
46,36967.27711,1
46,36129.04114,0
71,40176.22033,1
78,74319.9003,0
32,32997.00541,0
35,33509.4058,0
32,30716.42642,1
70,60106.62782,0
45,39078.10271,0
35,37619.85535,0
67,46095.2635,1
67,46604.84527,0
89,62467.26228,0
53,54489.37932,1
22,28246.87961,1
85,58398.45483,0
78,47027.22518,0
40,43035.1114,0
89,88403.71662,0
23,32158.31689,0
24,34268.1967,1
28,35417.54301,1
25,29965.04514,0
42,36152.62482,0
54,50558.11239,0
87,62701.65804,1
75,59170.73138,1
23,29632.26076,0
77,57366.34084,1
31,33318.22804,1
34,40838.71115,0
31,34609.01608,1
63,50502.08605,0
43,38414.23558,0
66,54812.61916,1
70,52054.21061,0
81,52673.66802,1
38,42919.15944,1
39,43801.0846,1
55,41704.95403,0
40,38150.18091,1
67,48079.777,0
47,41525.21421,1
78,56878.90613,0
87,63250.30966,0
33,34852.96813,0
34,34771.12019,0
76,46957.71723,1
56,40797.89199,0
48,42783.18677,0
89,77697.97224,1
78,63504.77871,0
70,53574.97818,0
64,48207.82299,0
61,60003.82818,1
74,51541.03268,1
63,62274.12581,1
58,41765.81869,0
59,42892.94104,0
51,46015.92552,1
23,31810.27519,1
68,45720.8597,0
58,39292.8414,0
69,56133.47845,1
72,75596.27892,0
89,70493.49223,0
40,36321.26003,1
63,49684.29338,0
70,61070.46543,1
25,33345.45574,0
58,39993.53082,0
20,27868.88994,0
35,42145.80953,1
34,35968.37286,1
69,47291.8334,1
76,64929.38053,0
46,52643.9058,1
73,47303.05314,0
89,65554.45559,1
87,59007.25914,0
88,63384.55663,1
38,35809.68885,0
78,47479.15423,0
60,48899.194,0
31,39269.85712,0
24,35894.13835,0
80,69173.01703,0
33,41071.33194,0
71,66191.69776,0
50,50491.06616,0
89,56955.24414,1
21,31643.00428,0
34,33471.09423,1
82,58034.73798,1
69,66172.58224,1
38,38110.47038,1
22,28129.71165,0
85,49057.94326,1
27,37515.57399,0
38,37447.52679,0
45,43324.36376,0
67,46811.41363,0
89,61337.00983,0
31,39221.50053,0
77,65822.51456,0
38,38286.49427,1
62,51149.32437,1
78,53018.70249,0
71,52747.78696,0
21,29156.4076,0
